ensembl,gene_name,naive,4h,12h,24h
ENSMUSG00000095190,Gm10668,0,0,0.00872976,0.007236978
ENSMUSG00000095191,Vmn1r249,0,0,0,0
ENSMUSG00000095194,Olfr936,0,0,0,0
ENSMUSG00000095195,Gm3005,0.095404007,0.005117391,0.093692117,0
ENSMUSG00000095196,Gm8305,0,0.001153642,0,0
ENSMUSG00000095197,Ighv1-59,1.490742502,0.692477678,0.228348245,0.315729316
ENSMUSG00000095199,Zfp967,18.85113244,14.35945669,13.40892535,12.34588918
ENSMUSG00000095200,Ighv1-7,1.358913934,0.61936326,0.968202879,0.294587151
ENSMUSG00000095201,Vmn1r91,0.028910875,0.056637042,0.071464077,0.034488859
ENSMUSG00000095202,Gm6100,0,0,0,0
ENSMUSG00000095203,Gm13810,0,0.013777078,0,0
ENSMUSG00000095204,Ighv1-52,2.295544704,0.458000111,0.971621867,0.499897955
ENSMUSG00000095207,CR974586.1,0.056202755,0.014731976,0.006154436,0.03396159
ENSMUSG00000095210,Ighv5-9-1,1.568771073,1.081984202,0.680729854,0.325609496
ENSMUSG00000095212,Olfr473,0,0,0,0
ENSMUSG00000095217,H2bc15,54.72856015,21.79605317,28.45662115,795.7119947
ENSMUSG00000095218,Olfr1338,0.005348783,0.006216326,0,0
ENSMUSG00000095226,Gm10377,0,0,0,0
ENSMUSG00000095231,Gm14297,0,5.81E-09,0,7.06E-09
ENSMUSG00000095232,Scgb1b19,0,0,0,0
ENSMUSG00000095234,Gm21586,0,0,0,0
ENSMUSG00000095236,Olfr38,0,0,0,0
ENSMUSG00000095238,Gm4845,0,0,0,0
ENSMUSG00000095239,Olfr497,0.0192334,0.039061168,0.028952181,0.018378791
ENSMUSG00000095240,Cypt14,0,0,0,0
ENSMUSG00000095241,Gm5478,0,0,0,0
ENSMUSG00000095242,Gm20834,0,0,0,0
ENSMUSG00000095247,Ccl27a,0,0,0,0
ENSMUSG00000095248,Olfr681,0.044662065,0.044051469,0.007825928,0.036647897
ENSMUSG00000095250,AC133103.4,0,0,0,0
ENSMUSG00000095251,Tdpoz7,0,0,0,0
ENSMUSG00000095253,Zfp799,9.236816087,7.479125891,5.812676819,5.425932993
ENSMUSG00000095257,Scgb1b3,0,0,0,0
ENSMUSG00000095258,Gm10593,0.05449823,0.038502513,0.016963533,0.026919035
ENSMUSG00000095259,Gm14357,0,0,0,0
ENSMUSG00000095261,Gm17391,0,0,0,0
ENSMUSG00000095262,Gm21893,0,0,0,0
ENSMUSG00000095263,Gm21094,0,0,0,0
ENSMUSG00000095266,Gm5225,0,0,0,0
ENSMUSG00000095267,Ssty1,0,0,0,0
ENSMUSG00000095270,Ifna9,0,0,0,0
ENSMUSG00000095273,Vmn1r142,0,0,0,0
ENSMUSG00000095274,Obox4-ps27,0,0,0,0
ENSMUSG00000095275,Vmn1r107,0,0,0,0
ENSMUSG00000095276,Gfy,0,0,0,0
ENSMUSG00000095277,Rps12-ps22,0,0,0,0
ENSMUSG00000095280,Gm21738,0.189411757,1.072562779,5.791107317,0.469317813
ENSMUSG00000095285,Ighv5-9,1.565109972,0.441481809,0.195049761,0.44553005
ENSMUSG00000095286,Olfr117,0.499962772,0.318934234,0.141290691,0.290580048
ENSMUSG00000095287,Vmn1r-ps78,0,0,0,0
ENSMUSG00000095288,Gm7618,0.380849965,0,0,0
ENSMUSG00000095291,Gm12613,0,0,0,0
ENSMUSG00000095293,Gm10058,0,0,0,0
ENSMUSG00000095294,Gm21119,0.007884184,0.049599605,0.03267596,0.045957545
ENSMUSG00000095295,Gm3488,0.02631741,0.031755101,0,0
ENSMUSG00000095296,Gm8906,0,0,0,0.025958515
ENSMUSG00000095298,Gm12407,0,0,0,0
ENSMUSG00000095300,Gm906,0,0,0,0
ENSMUSG00000095301,Olfr476,0,0,0,0
ENSMUSG00000095302,Ssty2,0,0,0.023628022,0
ENSMUSG00000095304,Plac9a,0.242620563,0.194664513,0.131417434,0.031639319
ENSMUSG00000095307,Gm12573,19.26062483,9.219148334,5.462802312,6.827966873
ENSMUSG00000095309,Vmn1r125,0,0,0,0
ENSMUSG00000095312,Olfr382,0,0,0,0
ENSMUSG00000095315,Gm10130,11.45032444,7.127618103,7.731799827,9.304116717
ENSMUSG00000095316,Gm21876,0,0,0,0
ENSMUSG00000095318,Gm8024,0,0,0,0
ENSMUSG00000095320,Ccl21a,0.29164627,0.145666565,0,0
ENSMUSG00000095321,Gm2092,0,0,0,0
ENSMUSG00000095322,Olfr957,0,0,0,0
ENSMUSG00000095324,Gm20825,0,0,1.31E-07,0
ENSMUSG00000095325,Zfp870,0.61058361,0.617334357,0.700431179,1.516744814
ENSMUSG00000095327,Gm14996,0,0,0,0
ENSMUSG00000095328,Defa-ps6,0,0,0,0
ENSMUSG00000095330,Gm21834,0,0,0,0
ENSMUSG00000095331,Ptma-ps1,0,0,0,0
ENSMUSG00000095335,Igkv3-5,0.950619112,1.303625035,1.8921079,0.912689924
ENSMUSG00000095338,Igkv3-9,0,0,0,0
ENSMUSG00000095339,Zscan4b,0,0,0,0
ENSMUSG00000095341,Gm428,0,0,0,0
ENSMUSG00000095344,Gm6838,0,0,0,0
ENSMUSG00000095346,Gm21905,0,0,0,0
ENSMUSG00000095351,Igkv3-2,2.23094791,1.621018282,1.387528028,1.386656951
ENSMUSG00000095353,Gm21783,0,0,0,0
ENSMUSG00000095356,Gm7398,0,0,0,0
ENSMUSG00000095358,Vmn1r165,0,0,0,0
ENSMUSG00000095360,Gm3594,0,0,0,0
ENSMUSG00000095362,Gm14325,15.24441268,10.41635326,16.85217133,18.13133611
ENSMUSG00000095363,Gm4567,0,0,0.00872976,0.007236978
ENSMUSG00000095365,Rbm31y,0,0,0,0
ENSMUSG00000095368,Gm3012,0,0,0,0
ENSMUSG00000095370,Trav6n-7,1.051673479,0.646287036,0.618349439,0.308855279
ENSMUSG00000095371,Gm9611,0,0,0,0
ENSMUSG00000095377,Olfr91,0.007962178,0.025009222,0.006827332,0.043696455
ENSMUSG00000095383,Vmn1r152,0,0,0,0
ENSMUSG00000095384,1700001F09Rik,0,0,0,0
ENSMUSG00000095386,Gm17662,0,0,0,0
ENSMUSG00000095387,Trav6d-4,15.21164601,17.21363272,12.14652137,9.79622186
ENSMUSG00000095388,Gm10681,0,0,0,0
ENSMUSG00000095390,Olfr229,0.048928027,0.044007129,0.018069783,0.019241864
ENSMUSG00000095392,Gm7350,0,0,0,0
ENSMUSG00000095398,Gm16404,0,0,0,0
ENSMUSG00000095399,Ighd6-1,0,0,0,0
ENSMUSG00000095401,Olfr804,0.857871484,1.152407329,0.555922342,0.577796421
ENSMUSG00000095403,Gm21092,7.283910491,9.523435088,6.802589001,5.977426094
ENSMUSG00000095407,Tmem200c,0,0,0,0.004938668
ENSMUSG00000095408,Gm8366,0,0,0,0
ENSMUSG00000095409,Gm13043,0,0,0,0
ENSMUSG00000095411,Gm15260,0,0,0,0
ENSMUSG00000095412,Gm5885,0,0,0,0
ENSMUSG00000095413,H2al1e,0,0,0,0
ENSMUSG00000095416,Ighv1-12,1.51071553,0.289746019,0.869706978,0.135778315
ENSMUSG00000095419,Gm14328,0,0,0,0
ENSMUSG00000095423,Gm7375,0,0,0,0
ENSMUSG00000095426,Trav6d-5,4.317178136,4.104817937,2.85747072,2.932244275
ENSMUSG00000095427,Rps2-ps6,0.343649048,0.451179181,0.687283629,0.624505217
ENSMUSG00000095429,Ighv5-12,0.658401645,0.261009002,0.17196065,0.089673471
ENSMUSG00000095430,Vmn1r72,0.399238973,0.311524872,0.217195948,0.193515081
ENSMUSG00000095432,Zfp748,13.7044136,18.6148545,13.71499209,14.40904623
ENSMUSG00000095436,Gm15254,0,0,0,0
ENSMUSG00000095440,Fignl2,0,0,0,0
ENSMUSG00000095442,Ighv1-4,0.75021152,0.176054865,0.440839047,0.352374869
ENSMUSG00000095444,Ighd2-4,0,0,0,0
ENSMUSG00000095445,H2al1i,0,0.245387576,0.026290154,0.000790581
ENSMUSG00000095448,Olfr859,0.374495146,0.295859587,0.216607561,0.285397698
ENSMUSG00000095450,AC132444.4,0.36653076,0.285714157,0.363828164,0.318848244
ENSMUSG00000095452,Gm20795,0,0,0,0
ENSMUSG00000095455,Mup-ps3,0,0,0,0
ENSMUSG00000095456,Il11ra2,0,0,0,0
ENSMUSG00000095457,Gm8989,0.11328135,0.184352858,0.080679248,0.157665376
ENSMUSG00000095460,Vmn2r-ps16,0,0,0,0
ENSMUSG00000095462,Gm21725,0,0,0,0
ENSMUSG00000095463,Entpd4,14.63711659,12.81922281,12.7224053,15.17922216
ENSMUSG00000095464,Gm21987,0.151112103,0.283558477,0,0
ENSMUSG00000095465,Gm6214,0.332519843,0.170287049,0.232504645,0.593870407
ENSMUSG00000095466,Gm3015,0,0,0,0
ENSMUSG00000095469,Gm21965,0.015650632,0,0,0
ENSMUSG00000095470,Gm21863,0,0,0,0
ENSMUSG00000095474,Cldn34c2,0.024307326,0.132159663,0,0.292199284
ENSMUSG00000095475,AC133095.2,0,0,0,0
ENSMUSG00000095478,Gm9824,0,0,0,0
ENSMUSG00000095483,Olfr776,0,0.004184001,0.041122313,0.012775804
ENSMUSG00000095484,Olfr1480,0,0,0,0
ENSMUSG00000095486,Vmn2r22,0.2499001,0.295600237,0.149913393,0.14567508
ENSMUSG00000095487,Scgb1b21,0,0,0,0
ENSMUSG00000095490,Gm7951,0,0,0,0
ENSMUSG00000095492,Gm14361,0,0,0,0
ENSMUSG00000095493,A630023A22Rik,0,0,0,0
ENSMUSG00000095494,Gm7391,0,0,0,0
ENSMUSG00000095495,Trav9d-3,2.208119686,2.211995022,1.163276316,0.933293772
ENSMUSG00000095497,Igkv1-122,0.544685817,1.69237463,0.078032469,0.075638366
ENSMUSG00000095498,Ifna1,0,0,0,0
ENSMUSG00000095499,Rps12-ps14,0.031699101,0,0.030796437,0.032261252
ENSMUSG00000095500,AC132444.5,0,0,0.142343816,0
ENSMUSG00000095503,Gm3147,0,0,0,0
ENSMUSG00000095505,AC164084.1,0,0,0,0
ENSMUSG00000095508,Gm20812,0,0,0,0
ENSMUSG00000095510,Rhox3f,0,0,0,0
ENSMUSG00000095512,Gm17222,0,0,0,0
ENSMUSG00000095514,D13Ertd608e,0.143371279,0.081033812,0.028047568,0.056886251
ENSMUSG00000095517,Gm13249,0,0,0,0.195116315
ENSMUSG00000095518,Gm8068,0,0,0,0
ENSMUSG00000095519,Ighv1-66,0.645880836,0.475468806,0.418035192,0.273576105
ENSMUSG00000095520,Gm20877,0,0,0.012177854,0
ENSMUSG00000095522,Aadacl2fm3,0,0,0,0
ENSMUSG00000095523,AC124606.1,0,0,0,0
ENSMUSG00000095524,Gm15682,0.176864013,0.235745885,0.161534472,0.113977609
ENSMUSG00000095525,Olfr834,0,0,0,0
ENSMUSG00000095526,Gm10243,0.143235441,0.160560214,0.064365753,0.093549789
ENSMUSG00000095527,Olfr888,0,0,0,0
ENSMUSG00000095528,Gm10375,0,0,0,0
ENSMUSG00000095532,Mup-ps13,0,0,0,0
ENSMUSG00000095533,Gm10413,0,0,0,0
ENSMUSG00000095534,Gm15102,0,0,0,0
ENSMUSG00000095538,Gm21983,0,0.123300646,0.039259737,0.092336718
ENSMUSG00000095540,Esp4,0,0,0,0
ENSMUSG00000095543,Vmn1r148,0,0,0.008512584,0
ENSMUSG00000095544,Vmn2r-ps33,0,0,0,0
ENSMUSG00000095545,Zfp969,0,0.072006498,0.009418723,0
ENSMUSG00000095546,Gm10230,0,0,0,0
ENSMUSG00000095547,Gm10719,1.907186843,7.858973459,40.35244331,5.182775683
ENSMUSG00000095549,Ighd5-1,0,0,0,0
ENSMUSG00000095550,Gm21671,0,0,0,0
ENSMUSG00000095551,Gm7980,0,0,0,0
ENSMUSG00000095552,4933409K07Rik,0.004998286,0.000696361,0.009327106,0.012226801
ENSMUSG00000095554,Ighv1-16,0,0,0,0
ENSMUSG00000095557,Gm3415,0,0,0,0
ENSMUSG00000095560,Trav14d-2,10.48965225,7.713594932,5.460173783,4.871069568
ENSMUSG00000095561,Gm8383,0,0,0,0
ENSMUSG00000095564,Gm20474,0,0,0,0
ENSMUSG00000095565,Ighv2-9-1,0.657083362,0.714218366,0,0.238576634
ENSMUSG00000095567,Noc2l,74.96217941,179.147597,153.6736888,147.8605571
ENSMUSG00000095569,Taar7d,0,0,0,0
ENSMUSG00000095570,AC140325.3,0,0,0,0
ENSMUSG00000095571,Ighv5-17,4.996022189,2.006466866,2.028690226,0.74422143
ENSMUSG00000095572,Trav4n-3,0.883121062,0.791020246,0.408354507,0.409695306
ENSMUSG00000095573,H2al2b,0,0,0,0
ENSMUSG00000095574,Trbv12-1,125.6594106,111.7125281,149.642718,120.5997683
ENSMUSG00000095576,Fmo6,0,0,0,0
ENSMUSG00000095577,Gm6619,0,0,0,0
ENSMUSG00000095578,Gm21760,0,0,0,0
ENSMUSG00000095583,Ighv14-2,4.389032535,1.97978682,5.049849556,0.632018906
ENSMUSG00000095585,CR974586.2,0,0,0,0
ENSMUSG00000095586,Olfr1287,0,0,0,0
ENSMUSG00000095588,Gm12350,0,0.063083864,0,0
ENSMUSG00000095589,Ighv1-55,3.718076336,2.585397655,2.258585901,0.963227689
ENSMUSG00000095591,Gm15045,0,0.023180593,0,0.019690161
ENSMUSG00000095592,Ighd5-7,0,0,0,0
ENSMUSG00000095593,Gm7138,0,0.008043912,0,0
ENSMUSG00000095595,Fam177a,4.771665215,5.302481528,4.810041701,8.51333645
ENSMUSG00000095597,Rps7-ps3,329.5755455,392.21595,390.5331478,353.913936
ENSMUSG00000095599,Gm6215,0,0,0,0
ENSMUSG00000095600,Gm9457,0,0,0,0
ENSMUSG00000095601,Rhox3a2,0,0,0,0
ENSMUSG00000095603,Olfr106-ps,0,0,0,0
ENSMUSG00000095605,Gm12624,0,0,0,0
ENSMUSG00000095606,Gm21258,0,0,0,0
ENSMUSG00000095607,Trav5-4,3.179349422,3.283344708,2.131090069,1.351028469
ENSMUSG00000095608,Olfr247,0,0,0.006269922,0
ENSMUSG00000095609,Gm21188,1.854057527,1.279203899,0.983179727,1.06681104
ENSMUSG00000095612,Ighv5-4,2.01106106,0.724613406,0.740753535,0.610498797
ENSMUSG00000095614,Gm6291,0.968754609,0.796439409,0.476238045,0.468430633
ENSMUSG00000095619,Vmn1r157,0,0,0,0
ENSMUSG00000095620,Csta2,6.913646634,4.829222167,6.689508842,4.634369498
ENSMUSG00000095621,Gm15085,0,0,0,0
ENSMUSG00000095623,Il11ra2,0,0,0,0
ENSMUSG00000095625,Esp24,0,0,0,0
ENSMUSG00000095627,Gm8331,0,0,0,0
ENSMUSG00000095629,Vmn1r89,0.47145566,0.242513041,0.151665692,0.159175508
ENSMUSG00000095630,Igkv6-23,4.229814908,1.140585707,1.499674527,2.115464845
ENSMUSG00000095632,Vmn1r175,0.142451865,0.122840425,0.101821567,0.082983488
ENSMUSG00000095633,Igkv4-58,0.535482102,0.265998852,0.177589206,0.174032735
ENSMUSG00000095634,Gm20816,0,0,0.001385274,0
ENSMUSG00000095638,Gm8888,0,0,0,0
ENSMUSG00000095640,Olfr1434,0.296473182,0.361305686,0.210226248,0.229605736
ENSMUSG00000095642,Ighv14-3,4.197933296,0.815089382,1.564695023,0.492614815
ENSMUSG00000095643,Trav13d-3,0.73196608,0.300064911,0.349799007,1.164464651
ENSMUSG00000095646,Trav10n,7.438615819,8.883720691,6.400386156,5.787286268
ENSMUSG00000095647,Taar7a,0,0,0,0
ENSMUSG00000095648,Gm2004,0.242184144,0.308218843,0.352497277,0.609481648
ENSMUSG00000095649,Gm8979,0.027692534,0.042661228,0.016320374,0.034361327
ENSMUSG00000095650,Gm20854,0,0,0,0
ENSMUSG00000095653,Gm21818,0,0,0,0
ENSMUSG00000095654,Plscr5,0,0,0,0
ENSMUSG00000095655,H2al1f,0,0.245387576,0.026290154,0.000790581
ENSMUSG00000095656,Ighd2-8,0,0,0,0
ENSMUSG00000095657,Gm15252,0,0,0,0
ENSMUSG00000095658,Vmn2r-ps130,0.106704849,0.126798759,0.078844567,0.096736856
ENSMUSG00000095659,Spin2g,0,0,0,0
ENSMUSG00000095661,Gm8935,0.517244558,0.686199291,0.690758761,0.808018283
ENSMUSG00000095662,H2al1g,0,2.202294871,0.884939073,1.274526495
ENSMUSG00000095664,Vmn2r67,0.332377984,0.456652245,0.197337281,0.235836174
ENSMUSG00000095666,AC164084.2,0,0,0,0
ENSMUSG00000095667,Olfr854,0,0,0,0
ENSMUSG00000095668,Trbd1,0,0,0,0
ENSMUSG00000095670,Vmn1r30,0.129431016,0.193515703,0.07066023,0.1344645
ENSMUSG00000095672,AC133103.5,0.191172786,0,0.078597309,0
ENSMUSG00000095673,Gm4308,0,0,0,0
ENSMUSG00000095675,Ccl21b,0,0,0,0
ENSMUSG00000095677,Dynlt1f,31.3123334,12.99967353,18.7191314,39.84664537
ENSMUSG00000095680,Gm12627,0,0,0,0
ENSMUSG00000095681,Gm8281,0,0,0.025677143,0
ENSMUSG00000095682,Igkv3-1,0.783944244,0.086787988,0.264819072,0.169605962
ENSMUSG00000095683,Gm10662,0.420217945,0.333780986,0.123121022,0.362024944
ENSMUSG00000095686,Gm3099,0,0,0,0
ENSMUSG00000095687,Rnaset2a,24.43117946,18.42125732,20.91423444,15.63650112
ENSMUSG00000095689,Trav12d-1,0.153142904,0.122345944,0,0.049083599
ENSMUSG00000095690,Rab11b-ps2,0.284052905,1.28E-09,0,0
ENSMUSG00000095693,Gm21820,0,0,0,0
ENSMUSG00000095696,Olfr786,0.029196149,0.081436409,0.057727444,0.053237912
ENSMUSG00000095698,Rhox2d,0,0,0,0
ENSMUSG00000095700,Ighv10-3,4.554416128,0.835684515,0.717591881,0.543863967
ENSMUSG00000095702,Gm15005,0,0,0,0
ENSMUSG00000095704,Gm8221,0.431022181,0.233812672,0.703269636,0.63081006
ENSMUSG00000095706,Olfr209,0,0,0,0
ENSMUSG00000095710,Gm8871,0.043548476,0.021796585,0.071301213,0
ENSMUSG00000095711,Trav14-2,2.517767403,3.893412501,1.254004083,1.915659719
ENSMUSG00000095716,Btbd35f10,0,0,0,0
ENSMUSG00000095717,Gm2056,0,0,0,0
ENSMUSG00000095718,Gm6502,0,0,0,0
ENSMUSG00000095721,Gm7137,0,0,0,0
ENSMUSG00000095724,Gm21319,0.973877118,0.833384834,0.425383594,0.638398412
ENSMUSG00000095728,AC125178.3,0,0,0,0
ENSMUSG00000095730,Vmn2r29,0.638144855,0.689343579,0.264825106,0.300381107
ENSMUSG00000095736,Trav7n-4,0,0,0,0.093621838
ENSMUSG00000095737,Igkv11-125,0.372371807,0.177133484,0.093231033,0
ENSMUSG00000095741,Rhox2f,0,0,0,0
ENSMUSG00000095742,CAAA01147332.1,101.2622211,212.8138919,161.9852203,327.9020325
ENSMUSG00000095743,Gm17654,0,0,0,0
ENSMUSG00000095745,Vmn1r243,0,0,0,0
ENSMUSG00000095753,Igkv4-53,3.582559272,0.962866475,1.225719973,0.413671699
ENSMUSG00000095754,Spin2f,0,0,0,0
ENSMUSG00000095755,CR974586.3,0,0.014154941,0.004404704,0.027306873
ENSMUSG00000095756,Trav6d-7,1.051673479,0.646287036,0.618349439,0.308855279
ENSMUSG00000095758,Vmn1r128,0,0,0.017025168,0
ENSMUSG00000095759,Gm21828,0,0,0,0
ENSMUSG00000095761,Ighv1-20,0.280151462,0.179311387,0,0
ENSMUSG00000095762,Gm16378,0,0.104068002,0.091320406,0
ENSMUSG00000095763,AC124606.2,0,0,0,0
ENSMUSG00000095765,Olfr741,0.028592511,0.046686027,0.02781754,0.018804403
ENSMUSG00000095766,Gm21182,3.476273444,8.823894384,5.517138756,6.030326406
ENSMUSG00000095768,Vmn1r111,0,0,0.006838421,0
ENSMUSG00000095769,Gm21891,0,0,0,0
ENSMUSG00000095770,Gm21637,0,0,0,0
ENSMUSG00000095771,Igkv14-111,8.138302193,2.219382276,2.806819826,3.031206001
ENSMUSG00000095773,Vmn2r38,0,0,0,0
ENSMUSG00000095774,Olfr970,0.394294772,0.180859254,0.154210512,0.243286923
ENSMUSG00000095779,Gm2163,0.015650076,0.019172456,0.009700937,0
ENSMUSG00000095785,Gm20924,0,0,3.39E-06,0
ENSMUSG00000095787,AC133103.6,0.36653076,0.285714157,0.363828164,0.318848244
ENSMUSG00000095788,Sirpb1a,0.369774372,0.005305321,0.009625298,0.035546828
ENSMUSG00000095789,Nupr1l,0.58093164,1.250387648,0.477564218,0.7134754
ENSMUSG00000095793,Gm20855,0,0,0,0
ENSMUSG00000095794,Igkv6-17,2.303728345,0.835684515,2.131152407,1.087727933
ENSMUSG00000095797,Gm8246,0,0,0,0
ENSMUSG00000095799,Gm8332,0,0,6.78E-07,0
ENSMUSG00000095802,Gm7415,0,0,0,0
ENSMUSG00000095804,Olfr824,0.222793817,0.410782511,0.139710544,0.172985585
ENSMUSG00000095806,Vmn1r244,0,0,0,0
ENSMUSG00000095807,Gm21405,0,0,0,0
ENSMUSG00000095809,Olfr1290,0.097614135,0.068618304,0.057280364,0.092022491
ENSMUSG00000095812,Gm5473,0,0,0,0.030685271
ENSMUSG00000095813,Defa-ps1,0,0,0,0
ENSMUSG00000095814,Btbd35f7,0,0,0,0
ENSMUSG00000095816,Vmn1r-ps70,0,0,0,0
ENSMUSG00000095817,Gm3238,0,0.008043912,0,0
ENSMUSG00000095820,Gm15098,0,0,0,0
ENSMUSG00000095821,Tcstv3,0,0,0,0
ENSMUSG00000095822,Gm9117,0,0,0,0.001850374
ENSMUSG00000095824,Gm13697,0.010374172,0,0.004580636,0.00181054
ENSMUSG00000095826,Gm9002,0,0,0,0
ENSMUSG00000095827,Gm5283,0,0,0,0
ENSMUSG00000095829,Speer1,0,0.014918694,0.024284371,0.014702821
ENSMUSG00000095831,Olfr453,0.178571246,0.266403487,0.116814273,0.161280966
ENSMUSG00000095834,Tdgf1-ps1,0,0,0,0
ENSMUSG00000095836,Gm21960,3.362503241,2.993778258,2.536008354,2.313799891
ENSMUSG00000095837,Vmn1r246,0,0,0,0
ENSMUSG00000095839,Olfr965,0,0,0.016429551,0
ENSMUSG00000095841,Gm8532,0,0.12179113,0,0
ENSMUSG00000095845,Gm5741,1.251739737,2.215996683,1.205943623,0.526605728
ENSMUSG00000095847,Gm5451,0.202111211,0,0.114237431,0.162058804
ENSMUSG00000095852,Gm10256,0,0,0.005447455,0
ENSMUSG00000095854,Trav14d-1,1.795250893,2.47680395,1.514587431,1.859905135
ENSMUSG00000095858,Olfr104-ps,0.424311754,0.331572162,0.209794098,0.240419518
ENSMUSG00000095859,Ighv1-43,0,0,0,0
ENSMUSG00000095862,Trav6-6,13.19530846,14.58451433,9.53652875,10.06639691
ENSMUSG00000095863,Ighv1-67,0.458762447,0.088027432,0.122354278,0.090804815
ENSMUSG00000095864,Vmn1r77,0.221954448,0.268001661,0.140899125,0.154388449
ENSMUSG00000095865,Gm13237,0,0,0,0.252386449
ENSMUSG00000095866,Ighv2-4,0.096768371,0.094751697,0,0.10677653
ENSMUSG00000095867,Gm20917,0,0,0,0
ENSMUSG00000095869,Ppp1r2-ps6,0.0465187,0.079799486,0.014161512,0.052154346
ENSMUSG00000095870,Lce1k,0,0,0,0
ENSMUSG00000095872,Gm15128,0,0,0,0.007363343
ENSMUSG00000095873,Ang-ps3,0,0,0,0
ENSMUSG00000095874,Gm9630,0,0,0,0
ENSMUSG00000095879,Gm21764,0,0,0,0
ENSMUSG00000095886,Esp38,0,0,0,0
ENSMUSG00000095887,Gm10096,0,0,0,0
ENSMUSG00000095889,Ighv1-58,0.455522475,0.528164594,0.185319637,0.272414444
ENSMUSG00000095890,Gm7958,0,0,0,0
ENSMUSG00000095891,Gm10717,0.036973088,2.354077889,11.81944455,1.72579565
ENSMUSG00000095893,Olfr884,0,0,0,0
ENSMUSG00000095895,Gm21963,0.105241694,0.905460883,0.572956116,0.81910088
ENSMUSG00000095896,Ifna14,0,0,0,0
ENSMUSG00000095897,Ighd2-5,0,0,0,0
ENSMUSG00000095899,Gm2318,0,0,0,0
ENSMUSG00000095900,Gm20773,0,0,0,0
ENSMUSG00000095901,Olfr538,0,0,0,0
ENSMUSG00000095903,Olfr968,0.003038957,0,0,0
ENSMUSG00000095905,Selenok-ps4,0,0,0,0
ENSMUSG00000095906,Gm7421,0,0,0,0
ENSMUSG00000095907,Gm14333,0,0,0,0
ENSMUSG00000095909,Gm10324,0,0,0,0
ENSMUSG00000095910,Olfr469,0,0,0,0
ENSMUSG00000095912,Gm3317,0,0.018778287,0,0
ENSMUSG00000095914,Vmn2r48,0,0,0,0
ENSMUSG00000095916,Vmn1r191,0.664392447,1.414039619,0.799046446,0.663835925
ENSMUSG00000095917,Olfr740,0.436660245,0.488230152,0.285671386,0.375713649
ENSMUSG00000095918,Gm5861,0,0,0,0.052573804
ENSMUSG00000095920,Gm6686,0,0,0,0
ENSMUSG00000095922,Obox4-ps21,0,0,0.004399805,0
ENSMUSG00000095923,Ighv1-37,0,0,0,0
ENSMUSG00000095925,Defa-ps17,0,0,0,0
ENSMUSG00000095927,Gm21822,0,0,0,0
ENSMUSG00000095928,Olfr204,0.516707027,0.730821228,0.395189675,0.400802921
ENSMUSG00000095929,Olfr487,0.025026314,0.025596455,0.029722385,0.032363347
ENSMUSG00000095930,Nim1k,1.347778421,1.247357493,0.713718721,0.680870081
ENSMUSG00000095931,Vmn1r159,0,0,0,0
ENSMUSG00000095932,Vmn1r49,0.411534294,0.348140417,0.183235375,0.239197393
ENSMUSG00000095934,Btbd35f13,0,0,0,0
ENSMUSG00000095935,Gm11238,0,0,0,0
ENSMUSG00000095936,Zscan4e,0,0,0,0
ENSMUSG00000095937,Gm12671,0.701916862,3.380865719,0,0
ENSMUSG00000095940,Gm16416,0,0,0,0.049342172
ENSMUSG00000095941,Tle7,0,0,0,0
ENSMUSG00000095948,Gm21708,0,0,0.005447455,0
ENSMUSG00000095950,Gm20737,0,0,0,0
ENSMUSG00000095952,Obox4-ps12,0,0,0,0
ENSMUSG00000095954,Gm3183,0.019410178,0.02865201,0.006388824,0.019065764
ENSMUSG00000095957,Olfr832,0.043655763,0.071722583,0.043003403,0.035889949
ENSMUSG00000095958,Trav12-3,3.259098145,3.225011807,1.607856533,1.097995984
ENSMUSG00000095960,Gm13120,0,0,0,0
ENSMUSG00000095961,Vmn2r102,0.37738992,0.281543737,0.204800144,0.219384236
ENSMUSG00000095962,Vmn1r137,0,0,0,0
ENSMUSG00000095963,Gm7742,0,0,0,0
ENSMUSG00000095964,Gm6221,0,0,0,0
ENSMUSG00000095970,Gm19402,0,0,0,0
ENSMUSG00000095973,Vmn1r116,0,0,0,0
ENSMUSG00000095974,Obox4-ps13,0,0,0,0
ENSMUSG00000095975,Cphx1,0.0273239,0,0.011110157,0
ENSMUSG00000095976,Gm5891,0.420217945,0.333780986,0.123121022,0.362024944
ENSMUSG00000095978,Mup-ps11,0,0,0,0
ENSMUSG00000095979,Gm21209,0,0,0,0
ENSMUSG00000095981,Ighv10-1,4.86310873,4.423304433,1.191689403,0.951441563
ENSMUSG00000095984,Vmn1r256,0,0,0,0
ENSMUSG00000095987,Gm13104,0,0,0.009905457,0
ENSMUSG00000095988,Gm15042,0.0202838,0.020137451,0,0
ENSMUSG00000095990,Zfp97,14.57195325,19.87511143,18.74837643,18.60428638
ENSMUSG00000095991,Gm17048,0,0,0,0
ENSMUSG00000095992,Krtap22-2,0,0,0,0
ENSMUSG00000095993,Gm21060,0.522273536,3.420910389,1.790456889,0.835011986
ENSMUSG00000095994,Gm15084,0,0,0,0
ENSMUSG00000095996,Gm16513,0,0,0.006153676,0
ENSMUSG00000096000,Olfr773,0,0,0,0
ENSMUSG00000096001,2610528A11Rik,0.286495061,0.062811657,0.325898523,0.055012021
